1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-5.396531832513318e-09,1.1308466385528959e-07,0.0,0.0,-0.0,2.2165083990444145e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;27.41643488407135,0.0022956772227189504,0.0,0.0,-0.0,7.604944403283298e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-1.2822931161338147e-06,-5.069925812506426e-07,0.0,0.0,0.0,-1.288997708570605e-07
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;59.95553135871887,0.025688388268463314,0.0,0.0,-0.0,0.000942473066970706
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;15.13005793094635,0.008465509745292366,0.0,0.0,-0.0,0.0006464066682383418
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-1.9318848742955197e-07,1.893460277457848e-07,0.0,0.0,-0.0,4.203384307288616e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;5.67833513542837e-07,1.767036961197732e-07,0.0,0.0,-0.0,4.9907910693036683e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;80.38256764411926,0.06546407821588218,0.0,0.0,-0.0,0.0012958997394889593
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;160.28897762298584,0.13082430232316256,0.0,0.0,-0.0,0.0012532472610473633
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;2.124713733792305,0.0012461644473660272,0.0,0.0,0.0,-2.4762335669947788e-05

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;2.100195363163948,0.001719420288281981,0.0,0.0,0.0,-4.602647459250875e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;27.41643488407135,0.0022956772227189504,0.0,0.0,-0.0,7.604944403283298e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;860.8099937438965,13.113783299922943,0.0,0.0,-0.0,0.04535934329032898
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-2.027266177151432e-06,-5.153650839417878e-07,0.0,0.0,-0.0,1.9835330533624074e-07
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;16.861101984977722,0.002066386332444381,0.0,0.0,0.0,-1.7357479009660892e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-3.2722764498060997e-07,-3.642664125891315e-06,0.0,0.0,0.0,-1.9348242858541198e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;392.6642417907715,6.729438900947571,0.0,0.0,-0.0,0.00971338339149952
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;120.82651853561401,0.06540430476889014,0.0,0.0,-0.0,0.0010407929075881839
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;22.503693401813507,0.3219804260879755,0.0,0.0,-0.0,0.004163600970059633
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.75335593521595,0.0004644939508580137,0.0,0.0,0.0,-6.745009159203619e-05

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;26.369762420654297,0.007335395639529452,0.0,0.0,-0.0,0.0004459939955268055
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;22.560274600982666,-1.503948401659727,0.0,0.0,0.0,-0.2157531976699829
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;0.00015709964600318926,5.20481506782744e-06,0.0,0.0,-0.0,3.290969743829919e-06
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;109.52572822570801,-10.472095757722855,0.0,0.0,-0.0,0.4064696133136749
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.5612759627401829,0.0007724839633738156,0.0,0.0,-0.0,3.289063533884473e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7267729468528614e-07,0.0,0.0,0.0,0.0,-6.618210095502286e-24
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;18.2269424200058,0.007861017365939915,0.0,0.0,-0.0,0.0005246182554401457
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;0.0018915987311629578,0.016265339218080044,0.0,0.0,-0.0,0.0013779752189293504
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7267729468528614e-07,0.0,0.0,0.0,-0.0,9.542080244999858e-25
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;238.95511627197266,0.3459550905972719,0.0,0.0,0.0,-0.0001905321259982884

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;18.2269424200058,0.007861017365939915,0.0,0.0,-0.0,0.0005246182554401457
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;27.41643488407135,0.0022956772227189504,0.0,0.0,-0.0,7.604944403283298e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;75.43662786483765,-0.0003876354185194941,0.0,0.0,0.0,-3.388606273801997e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;19.00745928287506,0.002388631946814712,0.0,0.0,0.0,-0.00014571948850061744
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;0.002361129918426741,0.0041223844164051116,0.0,0.0,0.0,-0.00011453745537437499
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-7.496968601472531e-08,-1.8846462168653488e-07,0.0,0.0,-0.0,2.3591681497237005e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7267729468528614e-07,0.0,0.0,0.0,-0.0,1.0178179222000952e-24
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;442.21887588500977,-15.223291516304016,0.0,0.0,0.0,-0.07871557772159576
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;7.522394263048682e-07,2.2152464307367836e-07,0.0,0.0,-0.0,1.0214284174026034e-07
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;7.555951810900297e-05,1.677490075735477e-05,0.0,0.0,0.0,-7.941999342619965e-07

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;15.17309844493866,0.0023609274649061263,0.0,0.0,0.0,-0.00010749654029496014
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;27.41643488407135,0.0022956772227189504,0.0,0.0,-0.0,7.604944403283298e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7267729468528614e-07,0.0,0.0,0.0,0.0,-4.23376766755266e-25
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;16.637487709522247,0.0020431511075003073,0.0,0.0,0.0,-0.00015613925643265247
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-0.0003846406798402313,0.0004992945378035074,0.0,0.0,0.0,-8.090871233434882e-06
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;120.21045684814453,0.02642618492245674,0.0,0.0,-0.0,0.0003819656849373132
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-2.7659311285788135e-06,-9.049811566796961e-07,0.0,0.0,0.0,-2.8625044024011004e-07
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;19.046923518180847,0.002391631278442219,0.0,0.0,0.0,-0.00014526194718200713
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;26.369762420654297,0.007335395639529452,0.0,0.0,-0.0,0.0004459939955268055
