1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;9.155548363924026,0.0023497275833506137,0.0,0.0,0.0,-9.876352123683318e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;11.13739013671875,0.13370586093515158,0.0,0.0,-0.0,0.05552761256694794
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7349487402285035e-07,1.4814294235776515e-07,0.0,0.0,-0.0,3.2928198834270006e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;205.7417869567871,0.2338591031730175,0.0,0.0,-0.0,0.0015683533856645226
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;12.387128174304962,-0.9529990144073963,0.0,0.0,-0.0,0.003038181224837899
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-8.768756831756264e-08,5.990379303710824e-08,0.0,0.0,0.0,-4.392012797893585e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;4.831390398862823e-07,1.975192509551249e-08,0.0,0.0,-0.0,4.178509271923758e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;19.474172592163086,0.38097661454230547,0.0,0.0,-0.0,0.024883300065994263
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;5.831740867989765e-07,-1.720472986299626e-07,0.0,0.0,0.0,-3.245314417199552e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;272.05915451049805,0.5688907578587532,0.0,0.0,-0.0,0.0023103670682758093

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;12.387128174304962,-0.9529990144073963,0.0,0.0,-0.0,0.003038181224837899
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;19.474172592163086,0.38097661454230547,0.0,0.0,-0.0,0.024883300065994263
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-6.334557878240332e-08,1.0124816540724169e-07,0.0,0.0,0.0,-3.049389363241062e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1666.0015106201172,-97.99879789352417,0.0,0.0,0.0,-0.07493150234222412
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;19.474172592163086,0.38097661454230547,0.0,0.0,-0.0,0.024883300065994263
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;75.73671340942383,0.035470115835778415,0.0,0.0,-0.0,0.0008996660471893847
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;4.268145933747292,-0.16623459523543715,0.0,0.0,-0.0,0.05192491039633751
