"ID","generation_number","highest_fitness","average_fitness","lowest_fitness","crossover_probability","mutation_probability"
"150","149","1.6266533498","7.4330061251","19.9655265172","0.800","0.200"
"151","150","1.6266706838","13.3452138358","52.1381356999","0.800","0.200"
"152","151","1.6266614065","29.8116471409","189.4649188930","0.800","0.200"
"153","152","1.6266692190","55.0750679318","248.4137164870","0.800","0.200"
"154","153","1.5935195608","73.1539812058","599.9270879520","0.800","0.200"
"155","154","1.6266704397","20.4637003824","88.5303809761","0.800","0.200"
"156","155","1.6266623830","10.6809028577","26.9596170925","0.800","0.200"
"157","156","1.5934848928","14.1874793774","27.4595096851","0.800","0.200"
"158","157","1.6266675100","17.0449719122","29.4570385774","0.800","0.200"
"159","158","1.6266335744","25.6195268199","74.4743431134","0.800","0.200"
"160","159","1.6266658010","49.2789751656","374.6161358860","0.800","0.200"
"161","160","1.6266557912","27.0944828146","142.6448607060","0.800","0.200"
"162","161","1.6266789846","10.6709204994","34.4561068987","0.800","0.200"
"163","162","1.6266765432","11.2517576112","26.4596259952","0.800","0.200"
"164","163","1.6266528616","8.2415741924","21.6744261519","0.800","0.200"
"165","164","1.6266770315","10.9807928180","41.2425541490","0.800","0.200"
"166","165","1.6266738576","40.0073265593","197.7949718260","0.800","0.200"
"167","166","1.6266257619","72.2026138362","348.6984264050","0.800","0.200"
"168","167","1.6266470022","33.9214707098","266.0923313210","0.800","0.200"
"169","168","1.6266665334","13.8364105122","31.4590021358","0.800","0.200"
"170","169","1.6265456838","12.2070400148","24.9653990271","0.800","0.200"
"171","170","1.6265798635","8.0890601529","21.7518026408","0.800","0.200"
"172","171","1.6265539846","126.0731021860","1180.8003158600","0.800","0.200"
"173","172","1.6265666799","344.8551917720","3257.0065484300","0.800","0.200"
"174","173","1.6265713186","42.0255187438","243.0175923520","0.800","0.200"
"175","174","1.6265725393","18.7305254856","29.5173880183","0.800","0.200"
"176","175","1.6265661916","25.5306679342","98.5496990912","0.800","0.200"
"177","176","1.6265742483","19.4841015700","34.9608584434","0.800","0.200"
"178","177","1.6265588674","28.9889997048","133.7028182050","0.800","0.200"
"179","178","1.6265542287","121.4259835040","714.6133231450","0.800","0.200"
"180","179","1.6265774221","56.4777071391","328.1112279670","0.800","0.200"
"181","180","1.6265571584","27.8667673485","147.0619369940","0.800","0.200"
"182","181","1.6265803518","14.7067242860","31.9621218989","0.800","0.200"
"183","182","1.6265766897","24.1921665546","101.2474461940","0.800","0.200"
"184","183","1.6265700979","20.7028071551","74.9527103715","0.800","0.200"
"185","184","1.6265635061","12.9508408663","34.9616885528","0.800","0.200"
"186","185","1.6265669240","65.6765434164","346.1265402740","0.800","0.200"
"187","186","1.6265771780","65.3245581816","353.1891759930","0.800","0.200"
"188","187","1.6265510549","9.4342291426","23.4378925184","0.800","0.200"
"189","188","1.6265742483","23.1774394062","132.1726253720","0.800","0.200"
"190","189","1.6265654592","11.9833957496","31.4616570214","0.800","0.200"
"191","190","1.6265486135","24.7572875088","71.3416538363","0.800","0.200"
"192","191","1.6265759572","24.9489144744","71.3416628695","0.800","0.200"
"193","192","1.6265774221","20.7673794063","112.1868689440","0.800","0.200"
"194","193","1.6265786428","34.2305964211","238.1721141480","0.800","0.200"
"195","194","1.6265576467","60.7041148928","302.2359314210","0.800","0.200"
"196","195","1.6265635061","21.5182081936","50.0296747232","0.800","0.200"
"197","196","1.6265796194","14.4598803615","26.4601325706","0.800","0.200"
"198","197","1.6265776662","14.8930775280","30.9591692225","0.800","0.200"
"199","198","1.6265798635","15.2524278450","25.4597719232","0.800","0.200"
"200","199","1.6265776662","14.4330267713","34.9555958932","0.800","0.200"
"201","200","1.6265766897","15.8702379862","37.7052992952","0.800","0.200"
"202","201","1.6265786428","15.3105534433","34.9619597094","0.800","0.200"
"203","202","1.6265737600","27.4277153816","107.6897654820","0.800","0.200"
"204","203","1.6265635061","21.0109079163","107.6896282750","0.800","0.200"
"205","204","1.6265766897","31.6568835618","223.5912910010","0.800","0.200"
"206","205","1.5933965139","7.4528313407","19.9654185083","0.800","0.200"
"207","206","1.6265752248","29.3108082298","234.8324912350","0.800","0.200"
"208","207","1.6265710744","8.7333124756","33.6497294638","0.800","0.200"
"209","208","1.6265693654","10.0208078029","33.6497306845","0.800","0.200"
"210","209","1.6265488576","22.4168402445","146.4565786940","0.800","0.200"
"211","210","1.6265552053","32.3639989882","117.5491641860","0.800","0.200"
"212","211","1.6265720510","14.4678420561","34.9608940415","0.800","0.200"
"213","212","1.6265727834","27.1627873766","127.5540191240","0.800","0.200"
"214","213","1.6265317678","33.0171223538","127.5540020340","0.800","0.200"
"215","214","1.6265510549","41.0341005027","254.4417096740","0.800","0.200"
"216","215","1.6265774221","47.4495343282","295.4251026200","0.800","0.200"
"217","216","1.6265617971","15.9127260357","29.4591856756","0.800","0.200"
"218","217","1.6265720510","16.8127162053","34.9604742135","0.800","0.200"
"219","218","1.6265451955","14.2886623012","31.9255808261","0.800","0.200"
"220","219","1.6265766897","12.7016256531","32.4603203796","0.800","0.200"
"221","220","1.6265708303","11.6531522585","26.9654245924","0.800","0.200"
"222","221","1.6265737600","17.6007725494","58.4460012524","0.800","0.200"
"223","222","1.6265771780","23.6438405345","85.5012237320","0.800","0.200"
"224","223","1.6265732717","9.5747570646","34.9610069701","0.800","0.200"
"225","224","1.6265747366","9.5380442231","24.9601739311","0.800","0.200"
"226","225","1.6265752248","13.2846925809","22.9654142724","0.800","0.200"
"227","226","1.6265766897","10.2429222462","34.9320387920","0.800","0.200"
"228","227","1.6265762014","28.2312981908","195.8909619170","0.800","0.200"
"229","228","1.6265754690","11.7165667058","35.5911327990","0.800","0.200"
"230","229","1.6265759572","10.3096989206","24.9654240059","0.800","0.200"
"231","230","1.6265647268","12.0000516540","24.4654411542","0.800","0.200"
"232","231","1.6265766897","36.8729298590","252.9226609210","0.800","0.200"
"233","232","1.5934280080","158.4303724130","1489.8913205800","0.800","0.200"
"234","233","1.6265766897","126.4779791880","1154.4780160600","0.800","0.200"
"235","234","1.6265483694","23.2587707726","127.7704864840","0.800","0.200"
"236","235","1.6262790822","124.1723083170","1154.4782904700","0.800","0.200"
"237","236","1.6265605764","127.3032539570","1154.4780272900","0.800","0.200"
"238","237","1.6265583791","34.1309638663","204.0054554010","0.800","0.200"
"239","238","1.6265715627","17.2161800155","64.6618772748","0.800","0.200"
"240","239","1.6265869436","105.8968420790","558.6961666100","0.800","0.200"
"241","240","1.6265708303","14.1478490033","31.4517062419","0.800","0.200"
"242","241","1.6265742483","13.0527494568","34.9601457407","0.800","0.200"
"243","242","1.6265722951","54.0611511945","325.6916831540","0.800","0.200"
"244","243","1.6265718069","21.3690663352","59.9145839676","0.800","0.200"
"245","244","1.5884927037","12.0841631243","28.4619837553","0.800","0.200"
"246","245","1.5885542271","9.1747925250","26.4593625393","0.800","0.200"
"247","246","1.5883950475","10.9286074444","28.4599346831","0.800","0.200"
"248","247","1.5883945592","12.7004141049","34.9604466834","0.800","0.200"
"249","248","1.5883999303","15.9143082432","34.9608715508","0.800","0.200"
"250","249","1.5883962682","22.5993820697","34.9604154544","0.800","0.200"
"251","250","1.5883979772","37.6455800092","205.9995249340","0.800","0.200"
"252","251","1.5883970006","38.9886242159","205.9994978340","0.800","0.200"
"253","252","1.5884053014","4.6083975196","19.0532610955","0.800","0.200"
"254","253","1.5883845494","10.1636354620","34.9320744959","0.800","0.200"
"255","254","1.5883694127","83.2615898719","414.4264328420","0.800","0.200"
"256","255","1.5883935826","34.4914841587","142.7355751990","0.800","0.200"
"257","256","1.5884009068","21.8549917630","73.7651578176","0.800","0.200"
"258","257","1.5883669713","43.3944957440","225.9045301840","0.800","0.200"
"259","258","1.5884006627","10.6117729293","34.9651490436","0.800","0.200"
"260","259","1.5883884557","69.0457360576","577.4809783070","0.800","0.200"
"261","260","1.5552153600","12.0336217733","34.9600534728","0.800","0.200"
"262","261","1.5883982213","15.2918160115","34.9602336931","0.800","0.200"
"263","262","1.5883762486","86.8638239664","450.5914309900","0.800","0.200"
"264","263","1.5883972447","15.7318382213","34.9600052729","0.800","0.200"
"265","264","1.5883987096","8.5610078342","25.4654185186","0.800","0.200"
"266","265","1.5884018834","56.0455849130","457.2215356630","0.800","0.200"
"267","266","1.5883974889","15.4521774349","34.9320714992","0.800","0.200"
"268","267","1.5884001744","20.5815043389","75.6866366988","0.800","0.200"
