'milliseconds','x','y','z'
1383992720083,7.396714210510254,-9.82887013378786e-06,6.052084445953369
1383992720099,7.070759296417236,-1.2281911040190607e-05,5.950735092163086
1383992720120,6.745026111602783,-1.4733283023815602e-05,5.8467326164245605
1383992720133,6.4195146560668945,-1.718298881314695e-05,5.740078449249268
1383992720149,6.094224452972412,-1.9631028408184648e-05,5.63077449798584
1383992720166,5.769155502319336,-2.2077401808928698e-05,5.51882266998291
1383992720183,5.444307804107666,-2.4522110834368505e-05,5.404224872589111
1383992720199,5.119680881500244,-2.696515730349347e-05,5.286983013153076
1383992720216,4.79527473449707,-2.9406543035292998e-05,5.167098522186279
1383992720242,4.4710893630981445,-3.1846266210777685e-05,5.0445733070373535
1383992720259,4.147124290466309,-3.428433046792634e-05,4.919409275054932
1383992720275,3.8233795166015625,-3.6720739444717765e-05,4.791607856750488
1383992720292,3.4998550415039062,-3.915548950317316e-05,4.6611714363098145
1383992720309,3.1765506267547607,-4.1588584281271324e-05,4.528101444244385
1383992720329,2.853466033935547,-4.402002377901226e-05,4.392399787902832
1383992720342,2.5306012630462646,-4.6449807996395975e-05,4.254068374633789
1383992720359,2.207956075668335,-4.887794057140127e-05,4.1131086349487305
1383992720375,1.8855303525924683,-5.130442150402814e-05,3.969522476196289
1383992720392,1.563323974609375,-5.3729250794276595e-05,3.8233118057250977
1383992720409,1.241336703300476,-5.6152432080125436e-05,3.67447829246521
1383992720426,0.9195684194564819,-5.8573965361574665e-05,3.523023843765259
1383992720442,0.5980189442634583,-6.099385063862428e-05,3.368950128555298
1383992720462,0.27668818831443787,-6.341208791127428e-05,3.21225905418396
1383992720475,-0.04442402720451355,-6.582868081750348e-05,3.052952289581299
1383992720492,-0.36531785130500793,-6.824363663326949e-05,2.8910317420959473
1383992720509,-0.6859934329986572,-7.065694808261469e-05,2.726499080657959
1383992720526,-1.006450891494751,-7.306861516553909e-05,2.559356212615967
1383992720542,-1.326690435409546,-7.547864515800029e-05,2.3896048069000244
1383992720559,-1.646712064743042,-7.788703078404069e-05,2.2172465324401855
1383992720576,-1.9665160179138184,-8.02937793196179e-05,2.042283296585083
1383992720592,-2.286102533340454,-8.269889076473191e-05,1.86471688747406
1383992720609,-2.605471611022949,-8.510237239534035e-05,1.6845489740371704
1383992720625,-2.924623489379883,-8.75042169354856e-05,1.5017814636230469
1383992720642,-3.243558406829834,-8.990442438516766e-05,1.3164160251617432
1383992720667,-3.5622763633728027,-9.230300202034414e-05,1.1284544467926025
1383992720667,-3.880777597427368,-9.469994984101504e-05,0.9378984570503235
1383992720692,-4.199062347412109,-9.709526784718037e-05,0.7447498440742493
1383992720710,-4.517130374908447,-9.948895603884012e-05,0.5490103960037231
1383992720726,-4.834981918334961,-0.00010188101441599429,0.3506818413734436
1383992720742,-5.152617454528809,-0.00010427144297864288,0.1497659832239151
1383992720759,-5.47003698348999,-0.00010666024900274351,-0.05373544991016388
1383992720776,-5.787240505218506,-0.00010904743248829618,-0.25982069969177246
1383992720792,-6.104228496551514,-0.00011143298615934327,-0.4684879779815674
1383992720809,-6.421000957489014,-0.0001138169172918424,-0.679735541343689
1383992720825,-6.737557888031006,-0.00011619923316175118,-0.893561601638794
1383992720842,-7.05389928817749,-0.000118579926493112,-1.1099644899368286
1383992720862,-7.370025634765625,-0.00012095899728592485,-1.3289424180984497
1383992720875,-7.634069442749023,-0.0012715557822957635,-1.3210515975952148
1383992720892,-7.888504505157471,-0.0029921799432486296,-1.3150612115859985
1383992720909,-8.131962776184082,-0.004554311279207468,-1.3766083717346191
1383992720929,-8.374796867370605,-0.006151612848043442,-1.378139853477478
1383992720942,-8.61591625213623,-0.007999438792467117,-1.324867844581604
1383992720959,-8.856109619140625,-0.009956147521734238,-1.2591369152069092
1383992720975,-9.02127456665039,-0.015671489760279655,-1.1494896411895752
1383992720995,-8.78258991241455,-0.0055770231410861015,-1.1409610509872437
1383992721009,-8.449482917785645,-0.0055770231410861015,-0.9771299362182617
1383992721026,-8.116602897644043,-0.0055770231410861015,-0.8161324858665466
1383992721042,-7.783949375152588,-0.0055770231410861015,-0.6579667329788208
1383992721064,-7.451521873474121,-0.0055770231410861015,-0.5026307702064514
1383992721093,-7.119320392608643,-0.0055770231410861015,-0.35012269020080566
1383992721093,-6.787344932556152,-0.0055770231410861015,-0.20044055581092834
1383992721110,-6.45559549331665,-0.0055770231410861015,-0.05358244478702545
1383992721125,-6.1240715980529785,-0.0055770231410861015,0.09045356512069702
1383992721142,-5.792773246765137,-0.0055770231410861015,0.23166941106319427
1383992721159,-5.461699962615967,-0.0055770231410861015,0.3700670003890991
1383992721176,-5.130852222442627,-0.0055770231410861015,0.5056482553482056
1383992721192,-4.800229072570801,-0.0055770231410861015,0.6384150385856628
1383992721209,-4.4698309898376465,-0.0055770231410861015,0.7683693170547485
1383992721226,-4.139657497406006,-0.0055770231410861015,0.8955129384994507
1383992721242,-3.809708833694458,-0.0055770231410861015,1.0198478698730469
1383992721259,-3.4799845218658447,-0.0055770231410861015,1.14137601852417
1383992721276,-3.150484561920166,-0.0055770231410861015,1.2600992918014526
1383992721292,-2.8212084770202637,-0.0055770231410861015,1.3760195970535278
1383992721309,-2.492156505584717,-0.0055770231410861015,1.4891388416290283
1383992721325,-2.163328170776367,-0.0055770231410861015,1.599458932876587
1383992721342,-1.8347235918045044,-0.0055770231410861015,1.7069817781448364
1383992721359,-1.5063425302505493,-0.0055770231410861015,1.8117092847824097
1383992721375,-1.1781847476959229,-0.0055770231410861015,1.91364324092865
1383992721395,-0.850250244140625,-0.0055770231410861015,2.0127856731414795
1383992721409,-0.5225387811660767,-0.0055770231410861015,2.1091384887695312
1383992721426,-0.1950501799583435,-0.0055770231410861015,2.2027034759521484
1383992721442,0.132215678691864,-0.0055770231410861015,2.293482542037964
1383992721459,0.45925894379615784,-0.0055770231410861015,2.3814778327941895
1383992721476,0.7860797643661499,-0.0055770231410861015,2.466691017150879
1383992721492,1.1126782894134521,-0.0055770231410861015,2.549124002456665
1383992721509,1.4390547275543213,-0.0055770231410861015,2.6287786960601807
1383992721525,1.7652091979980469,-0.0055770231410861015,2.7056570053100586
1383992721542,2.091141700744629,-0.0055770231410861015,2.7797608375549316
1383992721559,2.4168524742126465,-0.0055770231410861015,2.8510918617248535
1383992721575,2.7423417568206787,-0.0055770231410861015,2.919652223587036
1383992721593,3.0676097869873047,-0.0055770231410861015,2.9854438304901123
1383992721609,3.3926565647125244,-0.0055770231410861015,3.0484683513641357
1383992721628,3.717482089996338,-0.0055770231410861015,3.1087276935577393
1383992721661,4.042086601257324,-0.0055770231410861015,3.1662240028381348
1383992721661,4.3664703369140625,-0.0055770231410861015,3.220958948135376
1383992721675,4.690633773803711,-0.0055770231410861015,3.2729344367980957
1383992721692,5.014576435089111,-0.0055770231410861015,3.3221523761749268
1383992721709,5.338298797607422,-0.0055770231410861015,3.368614673614502
1383992721726,5.661801338195801,-0.0055770231410861015,3.412322998046875
1383992721742,5.98508358001709,-0.0055770231410861015,3.453279495239258
1383992721759,6.308145999908447,-0.0055770231410861015,3.491485834121704
1383992721776,6.630988597869873,-0.0055770231410861015,3.5269439220428467
1383992721792,6.953611850738525,-0.0055770231410861015,3.5596556663513184
1383992721809,7.276015281677246,-0.0055770231410861015,3.589622974395752
1383992721826,7.598199844360352,-0.0055770231410861015,3.6168477535247803
1383992721842,7.920165061950684,-0.0055770231410861015,3.641331672668457
1383992721860,8.241910934448242,-0.0055770231410861015,3.663076877593994
1383992721875,8.563438415527344,-0.0055770231410861015,3.6820850372314453
1383992721892,8.884747505187988,-0.0055770231410861015,3.6983580589294434
1383992721909,8.435622215270996,-0.012152153998613358,3.704965591430664
1383992721929,8.131098747253418,-0.018722806125879288,3.7088463306427
1383992721942,7.8267822265625,-0.025288989767432213,3.7100024223327637
1383992721959,7.522672653198242,-0.03185070678591728,3.708435297012329
1383992721975,7.2187700271606445,-0.03840796276926994,3.7041471004486084
1383992721992,6.915074348449707,-0.044960759580135345,3.6971395015716553
1383992722009,6.6115851402282715,-0.05150909721851349,3.6874146461486816
1383992722026,6.308302402496338,-0.05805298313498497,3.674974203109741
1383992722042,6.005225658416748,-0.06459241360425949,3.6598198413848877
1383992722062,5.70235538482666,-0.07112739980220795,3.641953706741333
1383992722075,5.399691104888916,-0.07765793800354004,3.621377468109131
1383992722093,5.097232341766357,-0.08418403565883636,3.598093032836914
1383992722109,4.794979572296143,-0.09070569276809692,3.5721020698547363
1383992722125,4.492932319641113,-0.09722291678190231,3.5434067249298096
1383992722142,4.1910905838012695,-0.10373570770025253,3.5120086669921875
1383992722159,3.889453887939453,-0.11024407297372818,3.477909564971924
1383992722176,3.588022470474243,-0.11674801260232925,3.4411115646362305
1383992722196,3.2867960929870605,-0.12324752658605576,3.401616334915161
1383992722226,2.985774517059326,-0.12974262237548828,3.3594257831573486
1383992722226,2.68495774269104,-0.13623329997062683,3.3145415782928467
1383992722245,2.384345531463623,-0.142719566822052,3.266965627670288
1383992722259,2.083937883377075,-0.1492014080286026,3.2166998386383057
1383992722275,1.7837344408035278,-0.155678853392601,3.1637461185455322
1383992722292,1.483735203742981,-0.16215188801288605,3.1081061363220215
1383992722309,1.183940052986145,-0.1686205118894577,3.0497817993164062
1383992722328,0.8843487501144409,-0.17508473992347717,2.9887750148773193
1383992722342,0.5849612355232239,-0.18154457211494446,2.9250874519348145
1383992722359,0.28577736020088196,-0.18800000846385956,2.8587210178375244
1383992722375,-0.013203024864196777,-0.19445106387138367,2.789677381515503
1383992722395,-0.3119800388813019,-0.2008977234363556,2.717958450317383
1383992722409,-0.6105538606643677,-0.20734000205993652,2.643566131591797
1383992722426,-0.9089245796203613,-0.21377789974212646,2.566502094268799
1383992722443,-1.2070924043655396,-0.22021141648292542,2.4867682456970215
1383992722459,-1.5050573348999023,-0.22664055228233337,2.4043664932250977
1383992722475,-1.8028197288513184,-0.23306532204151154,2.319298505783081
1383992722492,-2.100379467010498,-0.2394857257604599,2.2315661907196045
1383992722509,-2.3977370262145996,-0.24590174853801727,2.141171455383301
1383992722525,-2.694892168045044,-0.25231340527534485,2.0481159687042236
1383992722542,-2.99184513092041,-0.2587206959724426,1.9524015188217163
1383992722559,-3.2885961532592773,-0.2651236355304718,1.854029893875122
1383992722575,-3.5851454734802246,-0.2715222239494324,1.7530030012130737
1383992722596,-3.881493091583252,-0.27791646122932434,1.649322509765625
1383992722627,-4.177639007568359,-0.2843063473701477,1.5429903268814087
1383992722627,-4.473583698272705,-0.29069188237190247,1.434008240699768
1383992722661,-4.769327163696289,-0.297073096036911,1.3223780393600464
1383992722661,-5.064869403839111,-0.30344995856285095,1.2081016302108765
1383992722675,-5.360210418701172,-0.3098224699497223,1.091180682182312
1383992722692,-5.655350685119629,-0.3161906599998474,0.9716169834136963
1383992722709,-5.950290203094482,-0.3225545287132263,0.8494124412536621
1383992722726,-6.245028972625732,-0.3289140462875366,0.724568784236908
1383992722743,-6.539567470550537,-0.3352692425251007,0.5970878005027771
1383992722759,-6.8339056968688965,-0.3416201174259186,0.4669712781906128
1383992722776,-7.1280436515808105,-0.34796667098999023,0.3342210650444031
1383992722792,-7.421981334686279,-0.3543089032173157,0.19883891940116882
1383992722811,-7.715719223022461,-0.3606468439102173,0.060826629400253296
1383992722826,-8.009257316589355,-0.3669804632663727,-0.07981400191783905
1383992722844,-8.302596092224121,-0.37330979108810425,-0.22308120131492615
1383992722861,-8.595735549926758,-0.3796347975730896,-0.36897316575050354
1383992722875,-8.88867473602295,-0.3859555125236511,-0.5174881219863892
1383992722892,-9.181415557861328,-0.39227190613746643,-0.6686242818832397
1383992722909,-8.703425407409668,-0.4409676492214203,-0.8705676794052124
1383992722925,-8.370318412780762,-0.4409676492214203,-0.7067365646362305
1383992722942,-8.03743839263916,-0.4409676492214203,-0.5457391142845154
1383992722959,-7.704784870147705,-0.4409676492214203,-0.38757336139678955
1383992722976,-7.372357368469238,-0.4409676492214203,-0.23223741352558136
1383992722993,-7.04015588760376,-0.4409676492214203,-0.07972933351993561
1383992723009,-6.7081804275512695,-0.4409676492214203,0.06995280086994171
1383992723026,-6.376430988311768,-0.4409676492214203,0.2168109118938446
1383992723042,-6.044907093048096,-0.4409676492214203,0.36084693670272827
1383992723059,-5.713608741760254,-0.4409676492214203,0.5020627975463867
1383992723076,-5.382535457611084,-0.4409676492214203,0.6404603719711304
1383992723092,-5.051687717437744,-0.4409676492214203,0.7760416269302368
1383992723109,-4.721064567565918,-0.4409676492214203,0.9088084101676941
1383992723126,-4.390666484832764,-0.4409676492214203,1.0387626886367798
1383992723142,-4.060492992401123,-0.4409676492214203,1.165906310081482
1383992723159,-3.730544328689575,-0.4409676492214203,1.2902412414550781
1383992723176,-3.400820016860962,-0.4409676492214203,1.4117693901062012
1383992723192,-3.071320056915283,-0.4409676492214203,1.5304926633834839
1383992723209,-2.742043972015381,-0.4409676492214203,1.646412968635559
1383992723226,-2.412992000579834,-0.4409676492214203,1.7595322132110596
1383992723244,-2.0841636657714844,-0.4409676492214203,1.8698523044586182
1383992723259,-1.7555590867996216,-0.4409676492214203,1.9773751497268677
1383992723280,-1.4271780252456665,-0.4409676492214203,2.0821025371551514
1383992723310,-1.09902024269104,-0.4409676492214203,2.1840364933013916
1383992723310,-0.7710857391357422,-0.4409676492214203,2.2831790447235107
1383992723325,-0.44337424635887146,-0.4409676492214203,2.3795318603515625
1383992723342,-0.1158856451511383,-0.4409676492214203,2.4730968475341797
1383992723359,0.2113802134990692,-0.4409676492214203,2.563875913619995
1383992723376,0.538423478603363,-0.4409676492214203,2.6518712043762207
1383992723392,0.8652443289756775,-0.4409676492214203,2.73708438873291
1383992723409,1.191842794418335,-0.4409676492214203,2.8195173740386963
1383992723426,1.518219232559204,-0.4409676492214203,2.899172067642212
1383992723442,1.8443737030029297,-0.4409676492214203,2.97605037689209
1383992723459,2.1703062057495117,-0.4409676492214203,3.050154209136963
1383992723475,2.4960169792175293,-0.4409676492214203,3.1214852333068848
1383992723492,2.8215062618255615,-0.4409676492214203,3.1900455951690674
1383992723509,3.1467742919921875,-0.4409676492214203,3.2558372020721436
1383992723525,3.4718210697174072,-0.4409676492214203,3.318861722946167
1383992723542,3.7966465950012207,-0.4409676492214203,3.3791210651397705
1383992723559,4.121251106262207,-0.4409676492214203,3.436617374420166
1383992723575,4.445634841918945,-0.4409676492214203,3.4913523197174072
1383992723592,4.769798278808594,-0.4409676492214203,3.543327808380127
1383992723609,5.093740940093994,-0.4409676492214203,3.592545747756958
1383992723626,5.417463302612305,-0.4409676492214203,3.639008045196533
1383992723659,5.740965843200684,-0.4409676492214203,3.6827163696289062
1383992723659,6.064248085021973,-0.4409676492214203,3.723672866821289
1383992723675,6.38731050491333,-0.4409676492214203,3.7618792057037354
1383992723692,6.710153102874756,-0.4409676492214203,3.797337293624878
1383992723709,7.032776355743408,-0.4409676492214203,3.8300490379333496
1383992723726,7.355179786682129,-0.4409676492214203,3.860016345977783
1383992723742,7.677364349365234,-0.4409676492214203,3.8872411251068115
1383992723759,7.999329566955566,-0.4409676492214203,3.9117250442504883
1383992723776,8.321075439453125,-0.4409676492214203,3.9334702491760254
1383992723793,8.642602920532227,-0.4409676492214203,3.9524784088134766
1383992723809,8.963912010192871,-0.4409676492214203,3.9687514305114746
1383992723826,8.434196472167969,-0.5003804564476013,3.891896963119507
1383992723842,8.11308479309082,-0.5597528219223022,3.8123726844787598
1383992723859,7.792191982269287,-0.6190848350524902,3.730180263519287
1383992723875,7.471517562866211,-0.6783764958381653,3.6453213691711426
1383992723892,7.151061058044434,-0.7376278042793274,3.557797908782959
1383992723909,6.830822467803955,-0.7968388199806213,3.467611789703369
1383992723925,6.510801792144775,-0.8560095429420471,3.374764919281006
1383992723942,6.190998554229736,-0.9151400327682495,3.279258966445923
1383992723959,5.871412754058838,-0.9742302894592285,3.181095600128174
1383992723976,5.55204439163208,-1.033280372619629,3.0802769660949707
1383992723992,5.232893466949463,-1.0922902822494507,2.976804494857788
1383992724009,4.913959503173828,-1.1512601375579834,2.870680332183838
1383992724025,4.595242500305176,-1.2101898193359375,2.761906147003174
1383992724042,4.276742458343506,-1.2690794467926025,2.6504836082458496
1383992724059,3.95845890045166,-1.3279290199279785,2.536414623260498
1383992724076,3.6403918266296387,-1.3867385387420654,2.419701099395752
1383992724092,3.3225409984588623,-1.4455080032348633,2.300344705581665
1383992724109,3.004906415939331,-1.5042375326156616,2.178347110748291
1383992724126,2.687487840652466,-1.5629271268844604,2.053710460662842
1383992724142,2.3702850341796875,-1.6215767860412598,1.9264363050460815
1383992724159,2.053297996520996,-1.6801866292953491,1.7965264320373535
1383992724176,1.7365267276763916,-1.738756537437439,1.6639827489852905
1383992724193,1.4199708700180054,-1.7972866296768188,1.5288069248199463
1383992724209,1.1036303043365479,-1.8557769060134888,1.3910008668899536
1383992724226,0.7875049114227295,-1.9142273664474487,1.2505662441253662
1383992724242,0.47159451246261597,-1.9726381301879883,1.107504963874817
1383992724259,0.15589898824691772,-2.0310091972351074,0.9618188142776489
1383992724276,-0.15958181023597717,-2.0893404483795166,0.8135095238685608
1383992724292,-0.47484803199768066,-2.147632122039795,0.6625788807868958
1383992724309,-0.7898998260498047,-2.2058842182159424,0.5090286731719971
1383992724326,-1.1047372817993164,-2.26409649848938,0.352860689163208
1383992724342,-1.419360637664795,-2.3222692012786865,0.19407671689987183
1383992724359,-1.7337700128555298,-2.3804023265838623,0.03267852962017059
1383992724376,-2.0479655265808105,-2.4384961128234863,-0.13133209943771362
1383992724392,-2.3619472980499268,-2.4965503215789795,-0.29795339703559875
1383992724409,-2.675715446472168,-2.554564952850342,-0.46718358993530273
1383992724426,-2.9892702102661133,-2.6125402450561523,-0.6390208601951599
1383992724442,-3.302611827850342,-2.670475959777832,-0.8134635090827942
1383992724459,-3.6157402992248535,-2.72837233543396,-0.9905096888542175
1383992724475,-3.9286558628082275,-2.786229372024536,-1.1701576709747314
1383992724492,-4.193819522857666,-2.825254440307617,-1.1478607654571533
1383992724509,-4.458802700042725,-2.864253044128418,-1.1283012628555298
1383992724525,-4.723605632781982,-2.9032251834869385,-1.111477255821228
1383992724542,-4.988228797912598,-2.9421706199645996,-1.0973868370056152
1383992724559,-5.252671718597412,-2.9810895919799805,-1.0860283374786377
1383992724576,-5.516934871673584,-3.019982099533081,-1.077399730682373
1383992724594,-5.781018257141113,-3.0588481426239014,-1.071499228477478
1383992724609,-6.044921875,-3.0976877212524414,-1.0683249235153198
1383992724626,-6.308646202087402,-3.1365010738372803,-1.0678750276565552
1383992724642,-6.57219123840332,-3.175287961959839,-1.0701476335525513
1383992724660,-6.835556983947754,-3.214048385620117,-1.0751409530639648
1383992724675,-7.098743438720703,-3.2527825832366943,-1.082853078842163
1383992724693,-7.361751079559326,-3.291490316390991,-1.0932822227478027
1383992724709,-7.624579906463623,-3.330171823501587,-1.106426477432251
1383992724726,-7.887229919433594,-3.3688268661499023,-1.1222840547561646
1383992724742,-8.149701118469238,-3.4074556827545166,-1.1408530473709106
1383992724759,-8.411993980407715,-3.4460582733154297,-1.1621315479278564
1383992724775,-8.665389060974121,-3.482638359069824,-1.1561386585235596
1383992724792,-8.918559074401855,-3.519176483154297,-1.1526483297348022
1383992724809,-9.17155647277832,-3.555689811706543,-1.1518826484680176
1383992724826,-8.76304817199707,-3.563591241836548,-1.11009681224823
1383992724843,-8.429941177368164,-3.563591241836548,-0.946265697479248
1383992724861,-8.097061157226562,-3.563591241836548,-0.785268247127533
1383992724875,-7.764407634735107,-3.563591241836548,-0.6271024942398071
1383992724892,-7.431980133056641,-3.563591241836548,-0.47176653146743774
1383992724909,-7.099778652191162,-3.563591241836548,-0.319258451461792
1383992724926,-6.767803192138672,-3.563591241836548,-0.16957631707191467
1383992724942,-6.43605375289917,-3.563591241836548,-0.02271820604801178
1383992724959,-6.104529857635498,-3.563591241836548,0.1213178038597107
1383992724975,-5.773231506347656,-3.563591241836548,0.26253366470336914
1383992724992,-5.442158222198486,-3.563591241836548,0.4009312391281128
1383992725009,-5.1113104820251465,-3.563591241836548,0.5365124940872192
1383992725026,-4.78068733215332,-3.563591241836548,0.6692792773246765
1383992725042,-4.450289249420166,-3.563591241836548,0.7992335557937622
1383992725059,-4.120115756988525,-3.563591241836548,0.9263771772384644
1383992725075,-3.7901670932769775,-3.563591241836548,1.0507121086120605
1383992725092,-3.4604427814483643,-3.563591241836548,1.1722402572631836
1383992725109,-3.1309428215026855,-3.563591241836548,1.2909635305404663
1383992725125,-2.801666736602783,-3.563591241836548,1.4068838357925415
1383992725143,-2.4726147651672363,-3.563591241836548,1.520003080368042
1383992725159,-2.1437864303588867,-3.563591241836548,1.6303231716156006
1383992725177,-1.815181851387024,-3.563591241836548,1.73784601688385
1383992725193,-1.4868007898330688,-3.563591241836548,1.8425735235214233
1383992725211,-1.1586430072784424,-3.563591241836548,1.9445074796676636
1383992725226,-0.8307085037231445,-3.563591241836548,2.043649911880493
1383992725242,-0.5029970407485962,-3.563591241836548,2.140002727508545
1383992725259,-0.17550843954086304,-3.563591241836548,2.233567714691162
1383992725276,0.15175741910934448,-3.563591241836548,2.3243467807769775
1383992725292,0.4788006842136383,-3.563591241836548,2.412342071533203
1383992725309,0.8056215047836304,-3.563591241836548,2.4975552558898926
1383992725326,1.1322200298309326,-3.563591241836548,2.5799882411956787
1383992725343,1.4585964679718018,-3.563591241836548,2.6596429347991943
1383992725360,1.7847509384155273,-3.563591241836548,2.7365212440490723
1383992725376,2.1106834411621094,-3.563591241836548,2.8106250762939453
1383992725393,2.436394214630127,-3.563591241836548,2.881956100463867
1383992725409,2.761883497238159,-3.563591241836548,2.95051646232605
1383992725426,3.087151527404785,-3.563591241836548,3.016308069229126
1383992725442,3.412198305130005,-3.563591241836548,3.0793325901031494
1383992725459,3.7370238304138184,-3.563591241836548,3.139591932296753
1383992725476,4.061628341674805,-3.563591241836548,3.1970882415771484
1383992725492,4.386012077331543,-3.563591241836548,3.2518231868743896
1383992725509,4.710175514221191,-3.563591241836548,3.3037986755371094
1383992725526,5.034118175506592,-3.563591241836548,3.3530166149139404
1383992725542,5.357840538024902,-3.563591241836548,3.3994789123535156
1383992725559,5.681343078613281,-3.563591241836548,3.4431872367858887
1383992725575,6.00462532043457,-3.563591241836548,3.4841437339782715
1383992725592,6.327687740325928,-3.563591241836548,3.5223500728607178
1383992725610,6.6505303382873535,-3.563591241836548,3.5578081607818604
1383992725628,6.973153591156006,-3.563591241836548,3.590519905090332
1383992725659,7.295557022094727,-3.563591241836548,3.6204872131347656
1383992725659,7.617741584777832,-3.563591241836548,3.647711992263794
1383992725675,7.939706802368164,-3.563591241836548,3.6721959114074707
1383992725692,8.261452674865723,-3.563591241836548,3.693941116333008
1383992725709,8.582980155944824,-3.563591241836548,3.712949275970459
1383992725727,8.904289245605469,-3.563591241836548,3.729222297668457
1383992725743,8.446964263916016,-3.5395255088806152,3.695462465286255
1383992725759,8.14578914642334,-3.5154755115509033,3.6590027809143066
1383992725775,7.844819068908691,-3.4914419651031494,3.6198456287384033
1383992725793,7.544053554534912,-3.4674246311187744,3.5779929161071777
1383992725809,7.243492603302002,-3.4434237480163574,3.5334465503692627
1383992725826,6.943136215209961,-3.4194390773773193,3.486208200454712
1383992725842,6.642984390258789,-3.3954708576202393,3.436279773712158
1383992725859,6.343036651611328,-3.371518850326538,3.3836629390716553
1383992725875,6.043292999267578,-3.347583293914795,3.328359842300415
1383992725892,5.743752956390381,-3.3236639499664307,3.270372152328491
1383992725909,5.444416522979736,-3.2997608184814453,3.2097015380859375
1383992725926,5.1452836990356445,-3.275873899459839,3.1463499069213867
1383992725942,4.8463544845581055,-3.2520031929016113,3.0803191661834717
1383992725959,4.547628402709961,-3.228148937225342,3.011611223220825
1383992725976,4.249105453491211,-3.204310894012451,2.940227746963501
1383992725993,3.9507856369018555,-3.1804890632629395,2.866170644760132
1383992726009,3.6526687145233154,-3.1566834449768066,2.7894415855407715
1383992726026,3.354754686355591,-3.1328938007354736,2.7100424766540527
1383992726042,3.0570433139801025,-3.1091203689575195,2.6279752254486084
1383992726059,2.7595343589782715,-3.0853631496429443,2.543241500854492
1383992726076,2.4622278213500977,-3.061622142791748,2.455843210220337
1383992726092,2.165123462677002,-3.0378973484039307,2.3657822608947754
1383992726109,1.8682211637496948,-3.014188528060913,2.2730603218078613
1383992726129,1.5715208053588867,-2.9904959201812744,2.1776790618896484
1383992726159,1.275022268295288,-2.9668195247650146,2.0796406269073486
1383992726159,0.9787253141403198,-2.9431591033935547,1.978946566581726
1383992726176,0.6826298832893372,-2.9195148944854736,1.8755987882614136
1383992726192,0.38673585653305054,-2.8958866596221924,1.7695990800857544
1383992726209,0.09104308485984802,-2.872274398803711,1.6609492301940918
