'milliseconds','x','y','z'
1383991063008,-4.450289249420166,-3.563591241836548,0.7992335557937622
1383991063025,-4.120115756988525,-3.563591241836548,0.9263771772384644
1383991063041,-3.7901670932769775,-3.563591241836548,1.0507121086120605
1383991063058,-3.4604427814483643,-3.563591241836548,1.1722402572631836
1383991063075,-3.1309428215026855,-3.563591241836548,1.2909635305404663
1383991063091,-2.801666736602783,-3.563591241836548,1.4068838357925415
1383991063108,-2.4726147651672363,-3.563591241836548,1.520003080368042
1383991063125,-2.1437864303588867,-3.563591241836548,1.6303231716156006
1383991063141,-1.815181851387024,-3.563591241836548,1.73784601688385
1383991063158,-1.4868007898330688,-3.563591241836548,1.8425735235214233
1383991063175,-1.1586430072784424,-3.563591241836548,1.9445074796676636
1383991063191,-0.8307085037231445,-3.563591241836548,2.043649911880493
1383991063208,-0.5029970407485962,-3.563591241836548,2.140002727508545
1383991063225,-0.17550843954086304,-3.563591241836548,2.233567714691162
1383991063241,0.15175741910934448,-3.563591241836548,2.3243467807769775
1383991063258,0.4788006842136383,-3.563591241836548,2.412342071533203
1383991063275,0.8056215047836304,-3.563591241836548,2.4975552558898926
1383991063291,1.1322200298309326,-3.563591241836548,2.5799882411956787
1383991063308,1.4585964679718018,-3.563591241836548,2.6596429347991943
1383991063325,1.7847509384155273,-3.563591241836548,2.7365212440490723
1383991063341,2.1106834411621094,-3.563591241836548,2.8106250762939453
1383991063358,2.436394214630127,-3.563591241836548,2.881956100463867
1383991063375,2.761883497238159,-3.563591241836548,2.95051646232605
1383991063391,3.087151527404785,-3.563591241836548,3.016308069229126
1383991063408,3.412198305130005,-3.563591241836548,3.0793325901031494
1383991063425,3.7370238304138184,-3.563591241836548,3.139591932296753
1383991063441,4.061628341674805,-3.563591241836548,3.1970882415771484
1383991063458,4.386012077331543,-3.563591241836548,3.2518231868743896
1383991063475,4.710175514221191,-3.563591241836548,3.3037986755371094
1383991063491,5.034118175506592,-3.563591241836548,3.3530166149139404
1383991063508,5.357840538024902,-3.563591241836548,3.3994789123535156
1383991063525,5.681343078613281,-3.563591241836548,3.4431872367858887
1383991063541,6.00462532043457,-3.563591241836548,3.4841437339782715
1383991063558,6.327687740325928,-3.563591241836548,3.5223500728607178
1383991063575,6.6505303382873535,-3.563591241836548,3.5578081607818604
1383991063591,6.973153591156006,-3.563591241836548,3.590519905090332
1383991063608,7.295557022094727,-3.563591241836548,3.6204872131347656
1383991063625,7.617741584777832,-3.563591241836548,3.647711992263794
1383991063641,7.939706802368164,-3.563591241836548,3.6721959114074707
1383991063658,8.261452674865723,-3.563591241836548,3.693941116333008
1383991063675,8.582980155944824,-3.563591241836548,3.712949275970459
1383991063691,8.904289245605469,-3.563591241836548,3.729222297668457
1383991063708,8.446964263916016,-3.5395255088806152,3.695462465286255
1383991063725,8.14578914642334,-3.5154755115509033,3.6590027809143066
1383991063741,7.844819068908691,-3.4914419651031494,3.6198456287384033
1383991063758,7.544053554534912,-3.4674246311187744,3.5779929161071777
1383991063775,7.243492603302002,-3.4434237480163574,3.5334465503692627
1383991063791,6.943136215209961,-3.4194390773773193,3.486208200454712
1383991063808,6.642984390258789,-3.3954708576202393,3.436279773712158
1383991063825,6.343036651611328,-3.371518850326538,3.3836629390716553
1383991063841,6.043292999267578,-3.347583293914795,3.328359842300415
1383991063858,5.743752956390381,-3.3236639499664307,3.270372152328491
1383991063875,5.444416522979736,-3.2997608184814453,3.2097015380859375
1383991063891,5.1452836990356445,-3.275873899459839,3.1463499069213867
1383991063908,4.8463544845581055,-3.2520031929016113,3.0803191661834717
1383991063925,4.547628402709961,-3.228148937225342,3.011611223220825
1383991063941,4.249105453491211,-3.204310894012451,2.940227746963501
1383991063958,3.9507856369018555,-3.1804890632629395,2.866170644760132
1383991063975,3.6526687145233154,-3.1566834449768066,2.7894415855407715
1383991063991,3.354754686355591,-3.1328938007354736,2.7100424766540527
1383991064008,3.0570433139801025,-3.1091203689575195,2.6279752254486084
1383991064025,2.7595343589782715,-3.0853631496429443,2.543241500854492
1383991064041,2.4622278213500977,-3.061622142791748,2.455843210220337
1383991064058,2.165123462677002,-3.0378973484039307,2.3657822608947754
1383991064075,1.8682211637496948,-3.014188528060913,2.2730603218078613
