1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;62.24094033241272,0.050080957589671016,0.0,0.0,-0.0,0.000979953445494175
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;18.588660657405853,0.0022910549887456,0.0,0.0,0.0,-4.5520100684370846e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-1.6418715276245166e-07,1.8473014229414275e-07,0.0,0.0,-0.0,3.6490277466327825e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-1.6897844234975423e-07,-2.0676624856719172e-07,0.0,0.0,0.0,-1.1397823129755125e-07
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;8.517687666298457e-08,1.355224599208782e-07,0.0,0.0,-0.0,2.080221328526477e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;3.2126398763487884e-08,4.010037787938181e-09,0.0,0.0,-0.0,2.816550548345731e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.2537201277140753e-07,1.702906149425587e-07,0.0,0.0,-0.0,3.810707482898579e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;-2.0004389256200739e-07,1.6487388121433355e-07,0.0,0.0,-0.0,3.528893799398247e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;0.8109676651656628,-0.056225882144644856,0.0,0.0,-0.0,0.01860274188220501
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;11.105367541313171,0.001962359237950295,0.0,0.0,0.0,-2.271031371492427e-05

1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;11.087758839130402,0.0019635766875580885,0.0,0.0,0.0,-2.3087528461473994e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;18.685291707515717,0.002288811265316326,0.0,0.0,0.0,-4.634000652004033e-05
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;2.5338005274534225,0.0010992303941748105,0.0,0.0,0.0,-0.0001359954767394811
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;12.715588510036469,0.002440597199893091,0.0,0.0,0.0,-0.00025506081874482334
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;5.684536841243926e-07,1.5838790279332216e-07,0.0,0.0,-0.0,3.759686251214589e-08
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;1.7267516305707886e-07,1.1154480532394131e-13,0.0,0.0,-0.0,4.810776343261436e-13
1.7267729468528614e-07,0.0,0.0,0.0,0.0,0.0;334.2747688293457,0.6213365588337183,0.0,0.0,-0.0,0.0020812179427593946
